case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,"Разнообразный ассортимент резиновой обуви, как для взрослых, так и для детей.",neutral,commerce,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Разнообразный ассортимент резиновой обуви, как для взрослых, так и для детей.",neutral,everyday_use,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Сейчас не залезть, 1–2 этаж заложили шлакоблоками.",negative,access_restriction,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Сейчас не залезть, 1–2 этаж заложили шлакоблоками.",negative,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",positive,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Место подходящее для съёмок авторского кино и фильмов ужасов. Цементный завод добавляет припорошенности всему. Снаружи по фасаду здания не всегда понятно что за ним. Но здесь работают люди! Даже есть бизнес-центры. На территорию можно войти без пропуска. Машины выезжают по пропускам, а въезд свободный.",mixed,filming_location,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Место подходящее для съёмок авторского кино и фильмов ужасов. Цементный завод добавляет припорошенности всему. Снаружи по фасаду здания не всегда понятно что за ним. Но здесь работают люди! Даже есть бизнес-центры. На территорию можно войти без пропуска. Машины выезжают по пропускам, а въезд свободный.",mixed,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Место подходящее для съёмок авторского кино и фильмов ужасов. Цементный завод добавляет припорошенности всему. Снаружи по фасаду здания не всегда понятно что за ним. Но здесь работают люди! Даже есть бизнес-центры. На территорию можно войти без пропуска. Машины выезжают по пропускам, а въезд свободный.",mixed,commerce,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Место подходящее для съёмок авторского кино и фильмов ужасов. Цементный завод добавляет припорошенности всему. Снаружи по фасаду здания не всегда понятно что за ним. Но здесь работают люди! Даже есть бизнес-центры. На территорию можно войти без пропуска. Машины выезжают по пропускам, а въезд свободный.",mixed,access,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Жалко этот завод! Разворовали, распродали.",negative,ruination,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Жалко этот завод! Разворовали, распродали.",negative,nostalgia,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Жалко этот завод! Разворовали, распродали.",negative,critique_authorities,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Классная заброшка, жаль скоро закроют.",mixed,ruination,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Классная заброшка, жаль скоро закроют.",mixed,urbex,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Классная заброшка, жаль скоро закроют.",mixed,access_restriction,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,1,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,1
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,5,"Ещё есть доступ в заброшенную часть завода. Куча граффити, интересности и выход на крышу по полуразрушенным лестницам. Круто!",positive,urbex,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Ещё есть доступ в заброшенную часть завода. Куча граффити, интересности и выход на крышу по полуразрушенным лестницам. Круто!",positive,graffiti,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Ещё есть доступ в заброшенную часть завода. Куча граффити, интересности и выход на крышу по полуразрушенным лестницам. Круто!",positive,access,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Ещё есть доступ в заброшенную часть завода. Куча граффити, интересности и выход на крышу по полуразрушенным лестницам. Круто!",positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,4,"(только рейтинг, без текста)",positive,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,4,"(только рейтинг, без текста)",positive,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,1,От Красного Треугольника осталось только название.,negative,ruination,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,1
KTR,GoogleMaps,1,От Красного Треугольника осталось только название.,negative,nostalgia,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,1
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,1,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,1
KTR,GoogleMaps,5,"Очень атмосферное место, советую сходить.",positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Очень атмосферное место, советую сходить.",positive,ecommendation,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Очень атмосферное место, советую сходить.",positive,urbex,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,5,"Логово питерского андерграунда почти в центре города, есть скалодром, репточки, говноофисы, нелегалы, всё как вы любите",mixed,underground,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Логово питерского андерграунда почти в центре города, есть скалодром, репточки, говноофисы, нелегалы, всё как вы любите",mixed,subculture,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Логово питерского андерграунда почти в центре города, есть скалодром, репточки, говноофисы, нелегалы, всё как вы любите",mixed,mixed_use,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Логово питерского андерграунда почти в центре города, есть скалодром, репточки, говноофисы, нелегалы, всё как вы любите",mixed,informal,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Логово питерского андерграунда почти в центре города, есть скалодром, репточки, говноофисы, нелегалы, всё как вы любите",mixed,creative,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Это просто бомба! Всем любителям постапокалиптической темы посвящается. Во-первых, вход свободный. То есть никто не охраняет и не гоняет. Во-вторых, виды просто удивительные. Здесь можно делать нереальные фотосеты. Рекомендую в плохую погоду, и тогда атмосфера просто уносит. В-третьих, шаговая доступность от метро. Предупреждение: здания никто не реставрирует. Возможно обрушение или осыпание кровли. Ходите аккуратно.",positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Это просто бомба! Всем любителям постапокалиптической темы посвящается. Во-первых, вход свободный. То есть никто не охраняет и не гоняет. Во-вторых, виды просто удивительные. Здесь можно делать нереальные фотосеты. Рекомендую в плохую погоду, и тогда атмосфера просто уносит. В-третьих, шаговая доступность от метро. Предупреждение: здания никто не реставрирует. Возможно обрушение или осыпание кровли. Ходите аккуратно.",positive,postapocalyptic,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Это просто бомба! Всем любителям постапокалиптической темы посвящается. Во-первых, вход свободный. То есть никто не охраняет и не гоняет. Во-вторых, виды просто удивительные. Здесь можно делать нереальные фотосеты. Рекомендую в плохую погоду, и тогда атмосфера просто уносит. В-третьих, шаговая доступность от метро. Предупреждение: здания никто не реставрирует. Возможно обрушение или осыпание кровли. Ходите аккуратно.",positive,photography,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Это просто бомба! Всем любителям постапокалиптической темы посвящается. Во-первых, вход свободный. То есть никто не охраняет и не гоняет. Во-вторых, виды просто удивительные. Здесь можно делать нереальные фотосеты. Рекомендую в плохую погоду, и тогда атмосфера просто уносит. В-третьих, шаговая доступность от метро. Предупреждение: здания никто не реставрирует. Возможно обрушение или осыпание кровли. Ходите аккуратно.",positive,accessibility,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Это просто бомба! Всем любителям постапокалиптической темы посвящается. Во-первых, вход свободный. То есть никто не охраняет и не гоняет. Во-вторых, виды просто удивительные. Здесь можно делать нереальные фотосеты. Рекомендую в плохую погоду, и тогда атмосфера просто уносит. В-третьих, шаговая доступность от метро. Предупреждение: здания никто не реставрирует. Возможно обрушение или осыпание кровли. Ходите аккуратно.",positive,danger,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,2,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,4,Очень интересное место для тематических фотосессий,positive,photography,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,Очень интересное место для тематических фотосессий,positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,5,"Лучше в одиночку не ходить, и обувь надевать удобную.",mixed,danger,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Лучше в одиночку не ходить, и обувь надевать удобную.",mixed,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Лучше в одиночку не ходить, и обувь надевать удобную.",mixed,advice,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,супер заброшка,positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,супер заброшка,positive,urbex,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,3,"Промышленная зона, куча разных фирм.",neutral,industrial_activity,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,3,"Промышленная зона, куча разных фирм.",neutral,mixed_use,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,3,"Заброшка атмосферная, но очень много школьников и черт знает кого... Грязновато, много мусора.",mixed,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,3,"Заброшка атмосферная, но очень много школьников и черт знает кого... Грязновато, много мусора.",mixed,crowding,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,3,"Заброшка атмосферная, но очень много школьников и черт знает кого... Грязновато, много мусора.",mixed,dirtiness,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,2,"Развал, тлен и запустение...",negative,ruination,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,2,"Развал, тлен и запустение...",negative,abandonment,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,4,"Хорошая промзона со множеством фирм. Во многих местах создаётся ощущение пост-аппокалипсиса :) кому-то понравится, кому-то нет.",mixed,commerce,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,"Хорошая промзона со множеством фирм. Во многих местах создаётся ощущение пост-аппокалипсиса :) кому-то понравится, кому-то нет.",mixed,ost_apocalyptic,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,"Хорошая промзона со множеством фирм. Во многих местах создаётся ощущение пост-аппокалипсиса :) кому-то понравится, кому-то нет.",mixed,industrial_zone,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,5,"Классический полузаброшенный дореволюционный завод. Вход открытый, виды депрессивные.",positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Классический полузаброшенный дореволюционный завод. Вход открытый, виды депрессивные.",positive,heritage,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,"Классический полузаброшенный дореволюционный завод. Вход открытый, виды депрессивные.",positive,ruins,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,1,"(только рейтинг, без текста)",negative,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,1
KTR,GoogleMaps,5,Великолепная атмосфера. Всем советую.,positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,5,Великолепная атмосфера. Всем советую.,positive,heritage,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
KTR,GoogleMaps,2,"Тут полнейшая разруха! Всё осталось в таком состоянии, как в 1945 немцев выгнали. Полное отсутствие дороги, полуобрушившиеся здания. Иногда приходится ездить сюда по работе. Автомобиль жалко.",negative,ruins,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,2,"Тут полнейшая разруха! Всё осталось в таком состоянии, как в 1945 немцев выгнали. Полное отсутствие дороги, полуобрушившиеся здания. Иногда приходится ездить сюда по работе. Автомобиль жалко.",negative,infrastructure_decay,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,2,"Тут полнейшая разруха! Всё осталось в таком состоянии, как в 1945 немцев выгнали. Полное отсутствие дороги, полуобрушившиеся здания. Иногда приходится ездить сюда по работе. Автомобиль жалко.",negative,history_reference,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,2
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,Нормальное место. История,positive,heritage,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,GoogleMaps,4,Нормальное место. История,positive,neutral_assessment,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,4
KTR,YandexMaps,4,"Когда-то был монстр производственный… окна нет, всё ветшает… жаль…",negative,history,Mariia,2025-09-11 00:00:00,yes,NA,2025-09-11,2025,2025-09,4
KTR,YandexMaps,4,"Когда-то был монстр производственный… окна нет, всё ветшает… жаль…",negative,decay,Mariia,2025-09-11 00:00:00,yes,NA,2025-09-11,2025,2025-09,4
KTR,YandexMaps,4,"Когда-то был монстр производственный… окна нет, всё ветшает… жаль…",negative,film_potential,Mariia,2025-09-11 00:00:00,yes,NA,2025-09-11,2025,2025-09,4
KTR,YandexMaps,5,Все хорошо.,positive,neutral_general,Mariia,2025-09-09 00:00:00,yes,NA,2025-09-09,2025,2025-09,5
KTR,YandexMaps,5,"Старое здание простояло очень долго, но всё равно не понятно что внутри",neutral,decay,Mariia,2025-09-04 00:00:00,yes,NA,2025-09-04,2025,2025-09,5
KTR,YandexMaps,5,"Старое здание простояло очень долго, но всё равно не понятно что внутри",neutral,architecture,Mariia,2025-09-04 00:00:00,yes,NA,2025-09-04,2025,2025-09,5
KTR,YandexMaps,5,"Очень красивый промышленный квартал с историей… есть клуб, студия… но большая часть в запустении",mixed,architecture,Mariia,2025-09-02 00:00:00,yes,NA,2025-09-02,2025,2025-09,5
KTR,YandexMaps,5,"Очень красивый промышленный квартал с историей… есть клуб, студия… но большая часть в запустении",mixed,history,Mariia,2025-09-02 00:00:00,yes,NA,2025-09-02,2025,2025-09,5
KTR,YandexMaps,5,"Очень красивый промышленный квартал с историей… есть клуб, студия… но большая часть в запустении",mixed,culture,Mariia,2025-09-02 00:00:00,yes,NA,2025-09-02,2025,2025-09,5
KTR,YandexMaps,5,"Очень красивый промышленный квартал с историей… есть клуб, студия… но большая часть в запустении",mixed,decay,Mariia,2025-09-02 00:00:00,yes,NA,2025-09-02,2025,2025-09,5
KTR,YandexMaps,5,"Жаль что развалился, был крупнейший завод РТИ… качество было отменное",positive,history,Mariia,2025-09-01 00:00:00,yes,NA,2025-09-01,2025,2025-09,5
KTR,YandexMaps,5,"Жаль что развалился, был крупнейший завод РТИ… качество было отменное",positive,nostalgia,Mariia,2025-09-01 00:00:00,yes,NA,2025-09-01,2025,2025-09,5
KTR,YandexMaps,5,"Жаль что развалился, был крупнейший завод РТИ… качество было отменное",positive,decay,Mariia,2025-09-01 00:00:00,yes,NA,2025-09-01,2025,2025-09,5
KTR,YandexMaps,5,Очень интересная заброшка в центре Питера,positive,urban_exploration,Mariia,2025-08-17 00:00:00,yes,NA,2025-08-17,2025,2025-08,5
KTR,YandexMaps,5,Очень интересная заброшка в центре Питера,positive,atmosphere,Mariia,2025-08-17 00:00:00,yes,NA,2025-08-17,2025,2025-08,5
KTR,YandexMaps,5,Добро пожаловать в фильм Балабанова. Атмосферное место,positive,atmosphere,Mariia,2025-08-17 00:00:00,yes,NA,2025-08-17,2025,2025-08,5
KTR,YandexMaps,5,Добро пожаловать в фильм Балабанова. Атмосферное место,positive,film_potential,Mariia,2025-08-17 00:00:00,yes,NA,2025-08-17,2025,2025-08,5
KTR,YandexMaps,5,Клёвое андерграундное место,positive,underground,Mariia,2025-08-03 00:00:00,yes,NA,2025-08-03,2025,2025-08,5
KTR,YandexMaps,5,Клёвое андерграундное место,positive,atmosphere,Mariia,2025-08-03 00:00:00,yes,NA,2025-08-03,2025,2025-08,5
KTR,YandexMaps,5,"Исторический завод резиновых изделий, основан в 1898…",positive,history,Mariia,2025-07-31 00:00:00,yes,NA,2025-07-31,2025,2025-07,5
KTR,YandexMaps,5,"Исторический завод резиновых изделий, основан в 1898…",positive,industry,Mariia,2025-07-31 00:00:00,yes,NA,2025-07-31,2025,2025-07,5
KTR,YandexMaps,5,Залаз несложный… сохрана нету… место идеальное для фоток,positive,urban_exploration,Mariia,2025-07-26 00:00:00,yes,NA,2025-07-26,2025,2025-07,5
KTR,YandexMaps,5,Залаз несложный… сохрана нету… место идеальное для фоток,positive,danger,Mariia,2025-07-26 00:00:00,yes,NA,2025-07-26,2025,2025-07,5
KTR,YandexMaps,5,Залаз несложный… сохрана нету… место идеальное для фоток,positive,photography,Mariia,2025-07-26 00:00:00,yes,NA,2025-07-26,2025,2025-07,5
KTR,YandexMaps,5,"Треуголку надо одевать, как Томас Шелби",positive,culture_reference,Mariia,2025-07-16 00:00:00,yes,NA,2025-07-16,2025,2025-07,5
KTR,YandexMaps,5,"Треуголку надо одевать, как Томас Шелби",positive,neutral_general,Mariia,2025-07-16 00:00:00,yes,NA,2025-07-16,2025,2025-07,5
KTR,YandexMaps,3,"Там чопы бегают, ловушки… опасно",negative,danger,Mariia,2025-07-15 00:00:00,yes,NA,2025-07-15,2025,2025-07,3
KTR,YandexMaps,3,"Там чопы бегают, ловушки… опасно",negative,security,Mariia,2025-07-15 00:00:00,yes,NA,2025-07-15,2025,2025-07,3
KTR,YandexMaps,3,"Очень сомнительное, страшное место, но вид хороший",mixed,danger,Mariia,2025-07-11 00:00:00,yes,NA,2025-07-11,2025,2025-07,3
KTR,YandexMaps,3,"Очень сомнительное, страшное место, но вид хороший",mixed,decay,Mariia,2025-07-11 00:00:00,yes,NA,2025-07-11,2025,2025-07,3
KTR,YandexMaps,3,"Очень сомнительное, страшное место, но вид хороший",mixed,atmosphere,Mariia,2025-07-11 00:00:00,yes,NA,2025-07-11,2025,2025-07,3
KTR,YandexMaps,4,Каждый петербуржец обязан погулять по КТ,positive,urban_exploration,Mariia,2025-07-05 00:00:00,yes,NA,2025-07-05,2025,2025-07,4
KTR,YandexMaps,4,Каждый петербуржец обязан погулять по КТ,positive,atmosphere,Mariia,2025-07-05 00:00:00,yes,NA,2025-07-05,2025,2025-07,4
KTR,YandexMaps,5,Круто🏃‍♀️,positive,neutral_general,Mariia,2025-07-03 00:00:00,yes,NA,2025-07-03,2025,2025-07,5
KTR,YandexMaps,4,"Заброшка, декорации для фильмов",positive,film_potential,Mariia,2025-06-28 00:00:00,yes,NA,2025-06-28,2025,2025-06,4
KTR,YandexMaps,4,"Заброшка, декорации для фильмов",positive,urban_exploration,Mariia,2025-06-28 00:00:00,yes,NA,2025-06-28,2025,2025-06,4
KTR,YandexMaps,5,Очень красиво и мило,positive,atmosphere,Mariia,2025-06-26 00:00:00,yes,NA,2025-06-26,2025,2025-06,5
KTR,YandexMaps,5,Совершенно невероятное место… масштаб потрясает… реставрация нужна,positive,atmosphere,Mariia,2025-06-24 00:00:00,yes,NA,2025-06-24,2025,2025-06,5
KTR,YandexMaps,5,Совершенно невероятное место… масштаб потрясает… реставрация нужна,positive,architecture,Mariia,2025-06-24 00:00:00,yes,NA,2025-06-24,2025,2025-06,5
KTR,YandexMaps,5,Совершенно невероятное место… масштаб потрясает… реставрация нужна,positive,restoration_needed,Mariia,2025-06-24 00:00:00,yes,NA,2025-06-24,2025,2025-06,5
KTR,YandexMaps,3,"На заброшку не залезть, территория охраняется",negative,security,Mariia,2025-06-21 00:00:00,yes,NA,2025-06-21,2025,2025-06,3
KTR,YandexMaps,3,"На заброшку не залезть, территория охраняется",negative,urban_exploration,Mariia,2025-06-21 00:00:00,yes,NA,2025-06-21,2025,2025-06,3
KTR,YandexMaps,5,Первая и лучшая заброшка СПб… особая атмосфера,positive,urban_exploration,Mariia,2025-06-17 00:00:00,yes,NA,2025-06-17,2025,2025-06,5
KTR,YandexMaps,5,Первая и лучшая заброшка СПб… особая атмосфера,positive,atmosphere,Mariia,2025-06-17 00:00:00,yes,NA,2025-06-17,2025,2025-06,5
KTR,YandexMaps,5,"Красиво, но меня прогнали",mixed,atmosphere,Mariia,2025-06-17 00:00:00,yes,NA,2025-06-17,2025,2025-06,5
KTR,YandexMaps,5,"Красиво, но меня прогнали",mixed,security,Mariia,2025-06-17 00:00:00,yes,NA,2025-06-17,2025,2025-06,5
KTR,YandexMaps,5,Антуражное место,positive,atmosphere,Mariia,2025-06-07 00:00:00,yes,NA,2025-06-07,2025,2025-06,5
KTR,YandexMaps,5,"Необычное место, есть магазины, кафешки, мастерские… новая жизнь",positive,culture,Mariia,2025-05-30 00:00:00,yes,NA,2025-05-30,2025,2025-05,5
KTR,YandexMaps,5,"Необычное место, есть магазины, кафешки, мастерские… новая жизнь",positive,reuse,Mariia,2025-05-30 00:00:00,yes,NA,2025-05-30,2025,2025-05,5
KTR,YandexMaps,5,"Необычное место, есть магазины, кафешки, мастерские… новая жизнь",positive,atmosphere,Mariia,2025-05-30 00:00:00,yes,NA,2025-05-30,2025,2025-05,5
KTR,YandexMaps,5,Будьте предельно аккуратны,neutral,danger,Mariia,2025-05-28 00:00:00,yes,NA,2025-05-28,2025,2025-05,5
KTR,YandexMaps,4,Территория для съёмки… антураж,positive,film_potential,Mariia,2025-05-24 00:00:00,yes,NA,2025-05-24,2025,2025-05,4
KTR,YandexMaps,4,Территория для съёмки… антураж,positive,atmosphere,Mariia,2025-05-24 00:00:00,yes,NA,2025-05-24,2025,2025-05,4
KTR,YandexMaps,5,Место творческих людей! Супер!,positive,creative,Mariia,2025-05-19 00:00:00,yes,NA,2025-05-19,2025,2025-05,5
KTR,YandexMaps,5,Место творческих людей! Супер!,positive,culture,Mariia,2025-05-19 00:00:00,yes,NA,2025-05-19,2025,2025-05,5
KTR,YandexMaps,5,"Отличное место для тех, кто хочет полазить",positive,urban_exploration,Mariia,2025-05-09 00:00:00,yes,NA,2025-05-09,2025,2025-05,5
KTR,YandexMaps,5,"Внутри всё забито, есть комнаты для бомжей",negative,decay,Mariia,2025-05-04 00:00:00,yes,NA,2025-05-04,2025,2025-05,5
KTR,YandexMaps,5,"Внутри всё забито, есть комнаты для бомжей",negative,social_issues,Mariia,2025-05-04 00:00:00,yes,NA,2025-05-04,2025,2025-05,5
KTR,YandexMaps,5,"Полазили с друзьями, чуть не провалились… прикольно, но опасно",mixed,danger,Mariia,2025-04-29 00:00:00,yes,NA,2025-04-29,2025,2025-04,5
KTR,YandexMaps,5,"Полазили с друзьями, чуть не провалились… прикольно, но опасно",mixed,urban_exploration,Mariia,2025-04-29 00:00:00,yes,NA,2025-04-29,2025,2025-04,5
KTR,YandexMaps,5,Имба,positive,neutral_general,Mariia,2025-04-11 00:00:00,yes,NA,2025-04-11,2025,2025-04,5
KTR,YandexMaps,4,"Большие залы для репетиций, но нет питания",mixed,culture,Mariia,2025-04-09 00:00:00,yes,NA,2025-04-09,2025,2025-04,4
KTR,YandexMaps,4,"Большие залы для репетиций, но нет питания",mixed,rental,Mariia,2025-04-09 00:00:00,yes,NA,2025-04-09,2025,2025-04,4
