case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
DAA,YandexMaps,4,Место с хорошим потенциалом. Плохая парковка.,mixed,potential,Mariia,2021-05-25 00:00:00,yes,NA,2021-05-25,2021,2021-05,4
DAA,YandexMaps,4,Место с хорошим потенциалом. Плохая парковка.,mixed,parking_issue,Mariia,2021-05-25 00:00:00,yes,NA,2021-05-25,2021,2021-05,4
DAA,YandexMaps,5,Классно переделали предприятие под арт пространство. Внутри зачет. Снаружи бы еще что-нибудь добавили.,positive,reuse,Mariia,2021-06-02 00:00:00,yes,NA,2021-06-02,2021,2021-06,5
DAA,YandexMaps,5,Классно переделали предприятие под арт пространство. Внутри зачет. Снаружи бы еще что-нибудь добавили.,positive,creative,Mariia,2021-06-02 00:00:00,yes,NA,2021-06-02,2021,2021-06,5
DAA,YandexMaps,5,Классно переделали предприятие под арт пространство. Внутри зачет. Снаружи бы еще что-нибудь добавили.,positive,art,Mariia,2021-06-02 00:00:00,yes,NA,2021-06-02,2021,2021-06,5
DAA,YandexMaps,5,Классно переделали предприятие под арт пространство. Внутри зачет. Снаружи бы еще что-нибудь добавили.,positive,architecture,Mariia,2021-06-02 00:00:00,yes,NA,2021-06-02,2021,2021-06,5
DAA,YandexMaps,4,"Интересное место, хороший центр, с парковкой проблемы(",mixed,reuse,Mariia,2021-06-05 00:00:00,yes,NA,2021-06-05,2021,2021-06,4
DAA,YandexMaps,4,"Интересное место, хороший центр, с парковкой проблемы(",mixed,design,Mariia,2021-06-05 00:00:00,yes,NA,2021-06-05,2021,2021-06,4
DAA,YandexMaps,4,"Интересное место, хороший центр, с парковкой проблемы(",mixed,parking_issue,Mariia,2021-06-05 00:00:00,yes,NA,2021-06-05,2021,2021-06,4
DAA,YandexMaps,5,"Неожиданно крутая локация, даже какая-то немного космическая. Много брендов, есть из чего выбрать.",positive,reuse,Mariia,2021-06-07 00:00:00,yes,NA,2021-06-07,2021,2021-06,5
DAA,YandexMaps,5,"Неожиданно крутая локация, даже какая-то немного космическая. Много брендов, есть из чего выбрать.",positive,design,Mariia,2021-06-07 00:00:00,yes,NA,2021-06-07,2021,2021-06,5
DAA,YandexMaps,5,"Неожиданно крутая локация, даже какая-то немного космическая. Много брендов, есть из чего выбрать.",positive,commerce,Mariia,2021-06-07 00:00:00,yes,NA,2021-06-07,2021,2021-06,5
DAA,YandexMaps,5,"Неожиданно крутая локация, даже какая-то немного космическая. Много брендов, есть из чего выбрать.",positive,atmosphere,Mariia,2021-06-07 00:00:00,yes,NA,2021-06-07,2021,2021-06,5
DAA,YandexMaps,3,"В здании расположено много интересных магазинов и фирм для интерьера. Только, видимо, нужно заранее звонить если куда-то очень хотите попасть т.к. магазины часто закрыты с прикрепленным номером телефона менеджера 🤦🏻‍♀️",mixed,commerce,Mariia,2021-06-17 00:00:00,yes,NA,2021-06-17,2021,2021-06,3
DAA,YandexMaps,3,"В здании расположено много интересных магазинов и фирм для интерьера. Только, видимо, нужно заранее звонить если куда-то очень хотите попасть т.к. магазины часто закрыты с прикрепленным номером телефона менеджера 🤦🏻‍♀️",mixed,design,Mariia,2021-06-17 00:00:00,yes,NA,2021-06-17,2021,2021-06,3
DAA,YandexMaps,3,"В здании расположено много интересных магазинов и фирм для интерьера. Только, видимо, нужно заранее звонить если куда-то очень хотите попасть т.к. магазины часто закрыты с прикрепленным номером телефона менеджера 🤦🏻‍♀️",mixed,access,Mariia,2021-06-17 00:00:00,yes,NA,2021-06-17,2021,2021-06,3
DAA,YandexMaps,3,"В здании расположено много интересных магазинов и фирм для интерьера. Только, видимо, нужно заранее звонить если куда-то очень хотите попасть т.к. магазины часто закрыты с прикрепленным номером телефона менеджера 🤦🏻‍♀️",mixed,inconvenience,Mariia,2021-06-17 00:00:00,yes,NA,2021-06-17,2021,2021-06,3
DAA,YandexMaps,5,"Есть правда интересные студии интерьерных решений, есть из чего выбирать. Но чувство, что пространство никто не продвигает – людей нет вообще. Хотя место-то атмосферное, ему бы пиара хорошего и мероприятий.",mixed,reuse,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,5
DAA,YandexMaps,5,"Есть правда интересные студии интерьерных решений, есть из чего выбирать. Но чувство, что пространство никто не продвигает – людей нет вообще. Хотя место-то атмосферное, ему бы пиара хорошего и мероприятий.",mixed,design,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,5
DAA,YandexMaps,5,"Есть правда интересные студии интерьерных решений, есть из чего выбирать. Но чувство, что пространство никто не продвигает – людей нет вообще. Хотя место-то атмосферное, ему бы пиара хорошего и мероприятий.",mixed,commerce,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,5
DAA,YandexMaps,5,"Есть правда интересные студии интерьерных решений, есть из чего выбирать. Но чувство, что пространство никто не продвигает – людей нет вообще. Хотя место-то атмосферное, ему бы пиара хорошего и мероприятий.",mixed,promotion,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,5
DAA,YandexMaps,5,Хорошее место. Тут была выставка посвященная 8 марта.,positive,reuse,Mariia,2021-04-15 00:00:00,yes,NA,2021-04-15,2021,2021-04,5
DAA,YandexMaps,5,Хорошее место. Тут была выставка посвященная 8 марта.,positive,events,Mariia,2021-04-15 00:00:00,yes,NA,2021-04-15,2021,2021-04,5
DAA,YandexMaps,5,Хорошее место. Тут была выставка посвященная 8 марта.,positive,atmosphere,Mariia,2021-04-15 00:00:00,yes,NA,2021-04-15,2021,2021-04,5
DAA,YandexMaps,4,"Не везде был, но тут много маленьких дизайнерских конторок, много чего всякого делающих. Сам присматривал реичные перегородки, две из них здесь с принципиально разным подходом к продукту. Свет, мебель, безделушки в интерьер, стоит посетить тем кто делает или готовится к ремонту, прикольная лофт атмосфера.",mixed,reuse,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,4
DAA,YandexMaps,4,"Не везде был, но тут много маленьких дизайнерских конторок, много чего всякого делающих. Сам присматривал реичные перегородки, две из них здесь с принципиально разным подходом к продукту. Свет, мебель, безделушки в интерьер, стоит посетить тем кто делает или готовится к ремонту, прикольная лофт атмосфера.",mixed,design,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,4
DAA,YandexMaps,4,"Не везде был, но тут много маленьких дизайнерских конторок, много чего всякого делающих. Сам присматривал реичные перегородки, две из них здесь с принципиально разным подходом к продукту. Свет, мебель, безделушки в интерьер, стоит посетить тем кто делает или готовится к ремонту, прикольная лофт атмосфера.",mixed,commerce,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,4
DAA,YandexMaps,4,"Не везде был, но тут много маленьких дизайнерских конторок, много чего всякого делающих. Сам присматривал реичные перегородки, две из них здесь с принципиально разным подходом к продукту. Свет, мебель, безделушки в интерьер, стоит посетить тем кто делает или готовится к ремонту, прикольная лофт атмосфера.",mixed,atmosphere,Mariia,2021-04-19 00:00:00,yes,NA,2021-04-19,2021,2021-04,4
